"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1972","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.794,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1973","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.648,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1974","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.513,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1975","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.393,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1976","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.288,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1977","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.198,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1978","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.121,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1979","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.057,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1980","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",2.004,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1981","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.96,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1982","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.922,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1983","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.889,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1984","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.858,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1985","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.83,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1986","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.805,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1987","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.782,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1988","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.765,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1989","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.75,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1990","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.74,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1991","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.733,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1992","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.728,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1993","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.725,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1994","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.725,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1995","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.727,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1996","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.732,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1997","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.74,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1998","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.75,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","1999","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.762,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2000","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.775,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2001","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.785,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2002","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.793,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2003","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.797,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2004","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.795,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2005","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.788,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2006","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.775,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2007","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.757,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2008","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.735,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2009","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.711,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2010","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.687,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2011","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.665,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2012","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.645,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2013","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.63,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2014","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.62,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2015","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.614,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2016","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.613,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2017","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.615,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2018","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.619,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2019","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.623,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2020","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.628,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2021","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.633,"Fertility Rate"
"country/BRB","BB","Barbados","FertilityRate_Person_Female","2022","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",1.634,"Fertility Rate"
