"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2006","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",75.068,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2007","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",75.342,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2008","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",75.447,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2009","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",75.678,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2010","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",75.712,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2011","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",75.917,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2012","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",76.099,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2013","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",76.275,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2014","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",76.476,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2015","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",76.65,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2016","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",76.815,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2017","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",76.936,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2018","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",77.067,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2019","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",77.257,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2020","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",77.393,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2021","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",77.571,"Life Expectancy"
"country/BRB","BB","Barbados","LifeExpectancy_Person","2022","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","Year","yr",77.706,"Life Expectancy"
